"year","pages","author_count","Topic_STM_1","Topic_STM_2","Topic_STM_3","Topic_STM_4","Topic_STM_5","Topic_STM_6","Topic_STM_7","Topic_STM_8","Topic_STM_9","Topic_STM_10","Topic_LDA_1","Topic_LDA_2","Topic_LDA_3","Topic_LDA_4","Topic_LDA_5","Topic_LDA_6","Topic_LDA_7","Topic_LDA_8","Topic_LDA_9","Topic_LDA_10","cluster"
2022,14,5,0.00576291539892437,0.00229115474104056,0.00397974636659604,0.00477994904903445,0.00768358495717653,0.00994607349352817,0.00985402361171118,0.00944696203946298,0.0128610559214558,0.93339453442107,0.153061224489796,0.122448979591837,0.0510204081632653,0.102040816326531,0.112244897959184,0.0612244897959184,0.0612244897959184,0.0918367346938776,0.142857142857143,0.102040816326531,"1"
2016,11,9,0.0159535596692814,0.0123584823720588,0.305932207249678,0.00973695708582063,0.00668324255511506,0.00653851520258581,0.0076540164170136,0.0109469322481556,0.610688143094885,0.0135079441054058,0.0898876404494382,0.0674157303370786,0.258426966292135,0.0898876404494382,0.0561797752808989,0.0786516853932584,0.0898876404494382,0.0561797752808989,0.0674157303370786,0.146067415730337,"1"
2008,13,18,0.120768453908696,0.0110377059914511,0.334895991847854,0.0480635380712064,0.0230448234472624,0.0953074404597816,0.0943399939981855,0.212888089796062,0.0332990948278504,0.0263548676516498,0.129411764705882,0.0705882352941176,0.0705882352941176,0.129411764705882,0.0705882352941176,0.0705882352941176,0.117647058823529,0.141176470588235,0.117647058823529,0.0823529411764706,"-1"
2013,11,9,0.0126095823597578,0.00501547909885738,0.398133738977328,0.0137839316904933,0.0187397144697026,0.02533715696234,0.0277780829063163,0.460066550439141,0.0222172001541882,0.0163185629418758,0.166666666666667,0.0972222222222222,0.0694444444444444,0.0694444444444444,0.0972222222222222,0.0972222222222222,0.0833333333333333,0.138888888888889,0.111111111111111,0.0694444444444444,"1"
2004,9,8,0.618885459979885,0.0156463890488762,0.072502873050077,0.0277197752144673,0.0974454946971622,0.0323060426688639,0.0136836123778419,0.0388737828207802,0.0416397409935092,0.0412968291485369,0.0634920634920635,0.30952380952381,0.103174603174603,0.0634920634920635,0.0873015873015873,0.0555555555555556,0.0555555555555556,0.119047619047619,0.0873015873015873,0.0555555555555556,"1"
2001,7,6,0.0254836193981891,0.71812338928558,0.0867385287949583,0.0181555274043641,0.0165029657674498,0.0455675627004504,0.00566264874803759,0.00801045031100103,0.0665633906850067,0.00919191690496282,0.117647058823529,0.132352941176471,0.0882352941176471,0.0735294117647059,0.147058823529412,0.0882352941176471,0.102941176470588,0.0735294117647059,0.0882352941176471,0.0882352941176471,"1"
2013,13,10,0.00723819781290872,0.160064490163796,0.0886084851025578,0.0120839905133087,0.0111454739775976,0.700449716010815,0.00514828222733948,0.00393622755684167,0.00368377741035264,0.00764135922448287,0.107142857142857,0.107142857142857,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0714285714285714,0.119047619047619,0.107142857142857,0.166666666666667,0.0714285714285714,"1"
2000,8,7,0.0118097323629755,0.0760314594621927,0.344005168646687,0.429465150292266,0.0168007827690497,0.0568111007110764,0.00794614153959122,0.011013778670739,0.0383258866918081,0.00779079885361396,0.0649350649350649,0.168831168831169,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.155844155844156,0.0909090909090909,0.142857142857143,0.0649350649350649,"1"
2007,10,6,0.00354137449345544,0.818907039583036,0.00814322659847775,0.00525672663781445,0.00322799934958359,0.153849849485496,0.000790282488510265,0.000576615155262323,0.00366665851597677,0.0020402276923871,0.0833333333333333,0.0625,0.0833333333333333,0.09375,0.114583333333333,0.09375,0.0520833333333333,0.09375,0.25,0.0729166666666667,"1"
2002,8,5,0.00665041968692026,0.00996528185479123,0.812620045346057,0.0107578836350496,0.0137259202249409,0.102881732535445,0.00726600568343893,0.0122404671790804,0.0157945608774823,0.00809768297679458,0.172413793103448,0.0689655172413793,0.137931034482759,0.126436781609195,0.0919540229885057,0.0919540229885057,0.0689655172413793,0.0804597701149425,0.0919540229885057,0.0689655172413793,"1"
2022,17,13,0.00709556933040803,0.737720224393151,0.0094388081719277,0.00814385930214662,0.00500337330810001,0.217396659949914,0.00349678626023658,0.0016661617110032,0.00385440104657909,0.00618415652653394,0.0864197530864197,0.0617283950617284,0.0987654320987654,0.0864197530864197,0.0740740740740741,0.0740740740740741,0.0617283950617284,0.0864197530864197,0.271604938271605,0.0987654320987654,"-1"
2008,13,3,0.00803286381525962,0.901051974064276,0.00936468434765347,0.00803299354975989,0.00680019560431073,0.0334459989097917,0.00281702690229248,0.00263783147282711,0.0222830963488595,0.00553333498496906,0.0789473684210526,0.0657894736842105,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0921052631578947,0.0921052631578947,0.0657894736842105,0.276315789473684,0.0921052631578947,"-1"
2007,6,6,0.00460029326821503,0.925461741678502,0.0077850662328142,0.00575815872592304,0.00294196780331123,0.0430078194308465,0.000769662004722289,0.000564603342017886,0.00708808237727719,0.00202260513637019,0.104477611940299,0.104477611940299,0.104477611940299,0.104477611940299,0.0746268656716418,0.104477611940299,0.0746268656716418,0.0746268656716418,0.17910447761194,0.0746268656716418,"1"
2006,7,9,0.0138864428925318,0.681598923421128,0.020118184086341,0.0174791857497696,0.0137524953573418,0.200971274888159,0.00522016215736439,0.0058161996414578,0.030236019750308,0.0109211120555992,0.111111111111111,0.0972222222222222,0.111111111111111,0.0694444444444444,0.0972222222222222,0.0833333333333333,0.0694444444444444,0.0833333333333333,0.208333333333333,0.0694444444444444,"-1"
2014,11,7,0.00835831493734228,0.245987988270838,0.00565970080850035,0.00859804533844064,0.680529292813046,0.0124574277368786,0.00388998502549772,0.00481504492354334,0.014175849495787,0.0155283506501257,0.0970873786407767,0.242718446601942,0.0679611650485437,0.058252427184466,0.087378640776699,0.0679611650485437,0.155339805825243,0.087378640776699,0.0679611650485437,0.0679611650485437,"1"
2021,14,8,0.0350860820028776,0.207622922138368,0.0117562834048636,0.0708442791816531,0.0161517303381662,0.0149115050069093,0.0221717452491805,0.442421350648118,0.151823575510833,0.027210526519031,0.134615384615385,0.0769230769230769,0.0769230769230769,0.125,0.115384615384615,0.0865384615384615,0.0673076923076923,0.0769230769230769,0.0769230769230769,0.163461538461538,"1"
2021,11,9,0.0129994107115741,0.00281708821296597,0.00827576770747533,0.00842759617967652,0.00989369020862252,0.00501951749992026,0.0185765092387799,0.861929928695733,0.0502007443945444,0.0218597471507078,0.28735632183908,0.137931034482759,0.0574712643678161,0.0804597701149425,0.0804597701149425,0.0574712643678161,0.0574712643678161,0.103448275862069,0.0689655172413793,0.0689655172413793,"1"
2016,16,9,0.0111171022253837,0.0020435334155387,0.00679744576920462,0.00717017924176707,0.00684916121238224,0.00700279447532449,0.921431843361786,0.0179796649097159,0.00917653369546807,0.0104317416934291,0.0843373493975904,0.0843373493975904,0.0843373493975904,0.0843373493975904,0.0843373493975904,0.240963855421687,0.072289156626506,0.120481927710843,0.072289156626506,0.072289156626506,"1"
2009,10,4,0.418533831764008,0.00483808648471988,0.0105814046350691,0.00971012334155856,0.0153813964072933,0.0115387953738167,0.0180412248980448,0.472287785162583,0.0275654798862999,0.0115218720466064,0.109756097560976,0.109756097560976,0.0609756097560976,0.0609756097560976,0.0731707317073171,0.0609756097560976,0.0853658536585366,0.268292682926829,0.0731707317073171,0.0975609756097561,"1"
2000,5,16,0.0123819926387251,0.0129503208982064,0.010227056448122,0.747501259829411,0.0101125432722026,0.0162426076876512,0.00628372388760223,0.0104320960751453,0.16477742884764,0.0090909704152939,0.0875,0.175,0.075,0.0875,0.075,0.1375,0.075,0.1125,0.075,0.1,"-1"
2016,10,5,0.0643676553765595,0.00459415769307566,0.014801820914519,0.0893123502922888,0.0142945527763035,0.013653679268925,0.153433358729444,0.578905089125558,0.0357708095701402,0.0308665262531855,0.0941176470588235,0.176470588235294,0.0705882352941176,0.129411764705882,0.129411764705882,0.0705882352941176,0.0705882352941176,0.0588235294117647,0.0588235294117647,0.141176470588235,"1"
2020,20,11,0.00797105580837292,0.0190665009298932,0.00797210579474611,0.895696561928745,0.0060093779283114,0.0367261340595152,0.00802268547771146,0.00459530082674613,0.00710207100340076,0.00683820624255809,0.0505050505050505,0.202020202020202,0.0505050505050505,0.0505050505050505,0.0909090909090909,0.0808080808080808,0.0808080808080808,0.0909090909090909,0.111111111111111,0.191919191919192,"-1"
2005,9,9,0.322177793498849,0.0708485486242025,0.311645195800733,0.0120989251945162,0.195985512352342,0.0270033752484695,0.00961242430619481,0.0117148938896869,0.0283373751417319,0.0105759559432755,0.0853658536585366,0.25609756097561,0.121951219512195,0.0731707317073171,0.0853658536585366,0.0609756097560976,0.0731707317073171,0.0609756097560976,0.0975609756097561,0.0853658536585366,"1"
2021,20,9,0.860638629603707,0.00805310970797057,0.00348764626396426,0.00842735991763082,0.00628238288492334,0.00300576496964985,0.0115491457478485,0.00856973687714258,0.0759091196258607,0.0140771044013022,0.0631578947368421,0.0631578947368421,0.115789473684211,0.157894736842105,0.0947368421052632,0.263157894736842,0.0526315789473684,0.0736842105263158,0.0631578947368421,0.0526315789473684,"1"
2018,9,6,0.236265814010763,0.00688598066441411,0.0141048206610572,0.214537725835361,0.0122385309428371,0.0106878571814365,0.0226213732645361,0.391833242572826,0.0719779101189331,0.0188467447478363,0.109756097560976,0.0853658536585366,0.231707317073171,0.0731707317073171,0.0731707317073171,0.0853658536585366,0.0731707317073171,0.0975609756097561,0.0731707317073171,0.0975609756097561,"1"
2022,16,9,0.0095812789272517,0.00156749482451757,0.00484485433745276,0.00566475609168345,0.00547443614383008,0.00463762455576156,0.934698580217923,0.0161878557635695,0.00697954912898388,0.010363570009027,0.0697674418604651,0.127906976744186,0.0930232558139535,0.0813953488372093,0.0697674418604651,0.290697674418605,0.0581395348837209,0.0581395348837209,0.0697674418604651,0.0813953488372093,"1"
2012,12,10,0.0115859121040332,0.00255379151234271,0.016401761870838,0.0156066437679507,0.0595127277733925,0.0151516084055448,0.595825274546968,0.234357589444847,0.0134607791638613,0.0355439114102217,0.0849056603773585,0.10377358490566,0.0566037735849057,0.0754716981132075,0.0660377358490566,0.283018867924528,0.0943396226415094,0.0660377358490566,0.10377358490566,0.0660377358490566,"1"
2014,15,5,0.00411884924094544,0.000700216714074002,0.00469786460167874,0.00352149595309583,0.00504948372588063,0.0041268047798422,0.00916946298641903,0.956828568333321,0.00609890795804106,0.00568834570670205,0.45,0.05,0.06,0.07,0.07,0.06,0.07,0.06,0.05,0.06,"1"
2001,11,3,0.0144535668953835,0.0161823100893753,0.00931650877971317,0.442106404128413,0.00820131824717638,0.0119068038380958,0.00492154657757692,0.00822879949585294,0.471818970970843,0.0128637709775697,0.101123595505618,0.0786516853932584,0.179775280898876,0.0898876404494382,0.0786516853932584,0.0786516853932584,0.0786516853932584,0.134831460674157,0.0561797752808989,0.123595505617978,"1"
2013,12,5,0.00767022535656326,0.00506815122598485,0.688467475744161,0.0074187712541623,0.0128901193435628,0.0232385339616823,0.0112077410892555,0.014984096371355,0.0198401757190986,0.209214709934174,0.154761904761905,0.178571428571429,0.0833333333333333,0.0714285714285714,0.0595238095238095,0.0595238095238095,0.119047619047619,0.0952380952380952,0.0714285714285714,0.107142857142857,"1"
2001,10,3,0.00782571324907675,0.0112024178422957,0.0151551569904936,0.755387510805386,0.0129837687293848,0.157646895665606,0.00645761501875364,0.00816065764511539,0.0171243916747566,0.00805587237913087,0.0823529411764706,0.105882352941176,0.0823529411764706,0.0823529411764706,0.247058823529412,0.0588235294117647,0.0705882352941176,0.117647058823529,0.0705882352941176,0.0823529411764706,"1"
2011,7,4,0.00518978779297721,0.00289937228611521,0.00572157954996875,0.0053252042966116,0.946103303238929,0.0104690414272379,0.00448109260355342,0.00723183680376217,0.00633642777936071,0.00624235422148445,0.0581395348837209,0.0813953488372093,0.0581395348837209,0.0813953488372093,0.0697674418604651,0.127906976744186,0.255813953488372,0.116279069767442,0.0930232558139535,0.0581395348837209,"1"
2010,12,4,0.0602063005410023,0.0124158104745121,0.0174990750589521,0.0149883812325739,0.406581686993805,0.430762673295163,0.0114370724119378,0.0162142391069231,0.0114896762298771,0.0184050846552531,0.10958904109589,0.0821917808219178,0.0684931506849315,0.123287671232877,0.0684931506849315,0.0958904109589041,0.191780821917808,0.0821917808219178,0.0958904109589041,0.0821917808219178,"1"
2022,16,7,0.0143154978363316,0.00194007488201633,0.0128076947521547,0.0091784626706157,0.0107740644054709,0.00829955625999648,0.630554662764235,0.282554923073052,0.012206369564838,0.0173686937912892,0.0659340659340659,0.0659340659340659,0.0659340659340659,0.0769230769230769,0.0769230769230769,0.373626373626374,0.0659340659340659,0.0769230769230769,0.0659340659340659,0.0659340659340659,"1"
2012,12,7,0.0021400581141759,0.0128477637075152,0.0129264530427583,0.00962762475873507,0.00455973184384096,0.948587837360584,0.00257754700333347,0.00200734692770808,0.000662566417725727,0.00406307082362305,0.0777777777777778,0.0888888888888889,0.0777777777777778,0.0777777777777778,0.1,0.0666666666666667,0.1,0.1,0.1,0.211111111111111,"1"
2017,14,5,0.00256843070265886,0.00779910407753868,0.94878628414819,0.00284077043905512,0.00338243426021764,0.0233855071065148,0.00350738526375289,0.00300477232350901,0.00179059115925588,0.00293472051930716,0.0555555555555556,0.0793650793650794,0.0476190476190476,0.0634920634920635,0.0634920634920635,0.0714285714285714,0.428571428571429,0.0555555555555556,0.0793650793650794,0.0555555555555556,"1"
2004,25,9,0.117448703561104,0.136057665396077,0.0247551619241294,0.0185452118234318,0.0177211949019878,0.108140521995467,0.0147689063967924,0.500398755396376,0.0451285872167226,0.0170352913879131,0.0549450549450549,0.10989010989011,0.0659340659340659,0.0989010989010989,0.0769230769230769,0.0659340659340659,0.0989010989010989,0.252747252747253,0.0879120879120879,0.0879120879120879,"-1"
2015,12,7,0.00359455032339963,0.00294247524238579,0.00254642509404538,0.95879683266098,0.0038485965015957,0.00749427589214683,0.00432302928762665,0.0040875784971622,0.00854783866782251,0.00381839783283609,0.363636363636364,0.0568181818181818,0.0568181818181818,0.0909090909090909,0.0681818181818182,0.0568181818181818,0.0795454545454545,0.0568181818181818,0.0795454545454545,0.0909090909090909,"1"
2015,12,7,0.00368414037759854,0.00301503640661271,0.00261465806479498,0.957746447637296,0.003945134927442,0.0077153790559784,0.00442963600862327,0.00419018954598428,0.00874081053650717,0.00391856743916217,0.375,0.0568181818181818,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0795454545454545,0.0681818181818182,0.0681818181818182,0.0795454545454545,0.0681818181818182,"1"
2010,4,5,0.0223999379747582,0.0179806228582966,0.0121546007450091,0.0199740299703961,0.226573419559121,0.0093562700133504,0.00904944673694645,0.0140863160801986,0.648068287437928,0.0203570686239959,0.0895522388059701,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.104477611940299,0.104477611940299,0.0895522388059701,0.0895522388059701,0.223880597014925,"-1"
2003,7,10,0.0119958288890667,0.0177295115912427,0.0249983277380381,0.0919710642374052,0.0221300392768541,0.746370646923658,0.0104015949834854,0.015336337639638,0.020489045306111,0.0385776034145006,0.109375,0.09375,0.078125,0.078125,0.15625,0.09375,0.09375,0.078125,0.125,0.09375,"1"
2012,14,4,0.181046445150588,0.0234920732445004,0.114334998074151,0.0235314570144323,0.0296472381732348,0.525062697252872,0.026079011798009,0.0252141141461862,0.0267967114050029,0.024795253741024,0.161764705882353,0.0735294117647059,0.0882352941176471,0.0882352941176471,0.0882352941176471,0.0735294117647059,0.132352941176471,0.0882352941176471,0.102941176470588,0.102941176470588,"1"
2016,14,5,0.0206613132983498,0.0039631313408616,0.0205515511212313,0.017670485313751,0.0200427091007597,0.0175865602194246,0.143945928732936,0.704809858834971,0.0249410608971065,0.025827401140608,0.0845070422535211,0.0704225352112676,0.112676056338028,0.112676056338028,0.0704225352112676,0.0704225352112676,0.0704225352112676,0.183098591549296,0.140845070422535,0.0845070422535211,"1"
2013,13,7,0.0123527345868798,0.0093355608559786,0.00389172610454678,0.0107236733849256,0.00348299918346276,0.00141706902420214,0.00423995285429918,0.00605997238995214,0.938854243092314,0.0096420685234386,0.0689655172413793,0.0603448275862069,0.146551724137931,0.137931034482759,0.0689655172413793,0.146551724137931,0.0775862068965517,0.0862068965517241,0.0948275862068965,0.112068965517241,"1"
2022,19,7,0.00580450807131375,0.00213447520412798,0.00442106386509235,0.00471911080228635,0.00737122884677144,0.00779184493108512,0.0131499181224103,0.0118644145270939,0.0139629250531288,0.92878051057669,0.181818181818182,0.1,0.0545454545454545,0.154545454545455,0.0909090909090909,0.172727272727273,0.0454545454545455,0.0727272727272727,0.0636363636363636,0.0636363636363636,"1"
2022,12,9,0.00630869603804544,0.000877530186663055,0.00537386250507449,0.00468210602655728,0.00688474637430174,0.00560897493980577,0.0573960342479718,0.747559002639887,0.00928682556535761,0.156022221476336,0.073394495412844,0.0458715596330275,0.128440366972477,0.0642201834862385,0.165137614678899,0.0825688073394495,0.055045871559633,0.256880733944954,0.0642201834862385,0.0642201834862385,"1"
2017,12,9,0.00663712888641636,0.00118429223648751,0.00420751700788848,0.00439904617769743,0.00424123904610722,0.0042627458054105,0.951603770173112,0.0114091832492497,0.00533604684489147,0.00671903057273979,0.0721649484536082,0.0618556701030928,0.0721649484536082,0.0515463917525773,0.0515463917525773,0.443298969072165,0.0721649484536082,0.0721649484536082,0.0515463917525773,0.0515463917525773,"1"
2003,8,4,0.0195169569120008,0.00999702543946412,0.360968075177396,0.14433967408844,0.0536112014111655,0.0335520695814466,0.156874355063539,0.0343620180885492,0.0977820274324514,0.0889965968055473,0.126436781609195,0.103448275862069,0.103448275862069,0.0574712643678161,0.103448275862069,0.149425287356322,0.0919540229885057,0.0689655172413793,0.103448275862069,0.0919540229885057,"1"
2021,16,20,0.00261598634340177,0.0958008872008193,0.781395911604595,0.0130758305181709,0.00905974706008169,0.083170817658707,0.00283702580512758,0.00300440088998572,0.00377740803010514,0.00526198488900606,0.136,0.08,0.112,0.08,0.056,0.072,0.088,0.088,0.232,0.056,"-1"
2014,9,9,0.019487048818765,0.0103950022732749,0.0123278370225511,0.284773017253692,0.492488097397755,0.0887655152009865,0.0142566102278355,0.0155676553834702,0.0186469553105468,0.0432922611111231,0.162790697674419,0.0813953488372093,0.0813953488372093,0.0697674418604651,0.0697674418604651,0.104651162790698,0.162790697674419,0.104651162790698,0.0697674418604651,0.0930232558139535,"1"
2021,13,9,0.0101380568926032,0.00287354139336538,0.307377859547508,0.00799027864896017,0.0146197254941023,0.0166336437126356,0.0312680749035156,0.546615694085056,0.0143317402193692,0.0481513851028851,0.0581395348837209,0.127906976744186,0.0581395348837209,0.116279069767442,0.104651162790698,0.0813953488372093,0.0697674418604651,0.267441860465116,0.0581395348837209,0.0581395348837209,"1"
2011,8,10,0.00483437331817372,0.00651067367890919,0.0052533838413281,0.894191070460471,0.00592942315995749,0.0550612090297114,0.00497073525687865,0.00533580796966207,0.0121519405260668,0.00576138275884131,0.0930232558139535,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.348837209302326,"1"
2000,10,4,0.0160350858127359,0.33165250534463,0.178275055124273,0.0178514599052003,0.0554669658619503,0.0402991562684949,0.00492618473428262,0.0105247623743328,0.333608474605314,0.0113603499687856,0.0898876404494382,0.0786516853932584,0.0561797752808989,0.258426966292135,0.0674157303370786,0.0898876404494382,0.112359550561798,0.0674157303370786,0.101123595505618,0.0786516853932584,"1"
2012,6,5,0.203497633701508,0.40075436548071,0.00797787955103892,0.0121679973746075,0.00795301892033106,0.00861513017865524,0.00684933660483667,0.00628934634726147,0.335270975143992,0.0106243166970591,0.0909090909090909,0.0649350649350649,0.0909090909090909,0.285714285714286,0.0649350649350649,0.0779220779220779,0.0779220779220779,0.0909090909090909,0.0779220779220779,0.0779220779220779,"-1"
2019,10,7,0.0209154338888384,0.357616166498714,0.0111455209748619,0.0284422556332379,0.0228471443075861,0.0236973878537402,0.0159142665887957,0.0139043102178396,0.124538913389023,0.380978600647364,0.0810810810810811,0.0675675675675676,0.135135135135135,0.135135135135135,0.135135135135135,0.0675675675675676,0.0810810810810811,0.0810810810810811,0.135135135135135,0.0810810810810811,"1"
2005,7,6,0.00374243789772305,0.00256471447138942,0.00668613794893953,0.00454012080224574,0.954326396056798,0.00926604171378533,0.0026718355001641,0.00562696849558556,0.00602202634863669,0.00455332076473277,0.0925925925925926,0.0740740740740741,0.0462962962962963,0.0925925925925926,0.0740740740740741,0.0925925925925926,0.361111111111111,0.0462962962962963,0.0740740740740741,0.0462962962962963,"1"
2014,19,6,0.00404615230171818,0.00194891360414816,0.00381208664082797,0.00361898535638644,0.961132800582282,0.00611342579986682,0.003476485005671,0.0056342815185874,0.00448301865455375,0.00573385053595856,0.0737704918032787,0.0491803278688525,0.0819672131147541,0.0737704918032787,0.0655737704918033,0.040983606557377,0.385245901639344,0.0819672131147541,0.0737704918032787,0.0737704918032787,"-1"
2001,7,9,0.0048020347866787,0.0037943116794465,0.00841734246760477,0.00627126348704505,0.938264515419887,0.0142329521925543,0.00297038804901484,0.00682579872945733,0.00906334319691278,0.00535804999139911,0.153846153846154,0.102564102564103,0.0897435897435897,0.0641025641025641,0.0897435897435897,0.0769230769230769,0.217948717948718,0.0769230769230769,0.0641025641025641,0.0641025641025641,"1"
2006,8,3,0.00387930846926625,0.00282028601638406,0.00565082801653341,0.00442113375151415,0.954768864245784,0.00914330438681936,0.00286841269590074,0.00548017404530724,0.0061235640621271,0.00484412431036412,0.0842105263157895,0.0631578947368421,0.0526315789473684,0.0526315789473684,0.0736842105263158,0.0736842105263158,0.28421052631579,0.105263157894737,0.136842105263158,0.0736842105263158,"1"
2001,10,6,0.00761940185945337,0.00344685408188134,0.0102021012730007,0.00754384778890458,0.901741345099472,0.0163983696357628,0.0152463178491136,0.0206100665293484,0.0101418476312137,0.00704984825184884,0.0833333333333333,0.107142857142857,0.0595238095238095,0.0714285714285714,0.0595238095238095,0.0714285714285714,0.333333333333333,0.0595238095238095,0.0833333333333333,0.0714285714285714,"1"
2012,10,13,0.00720051836119798,0.00405838489046931,0.025695102048432,0.00654040083650447,0.907991595438449,0.012579563367117,0.00662552680004433,0.0119371227658492,0.00920698883011687,0.00816479666182034,0.141176470588235,0.0823529411764706,0.0588235294117647,0.0823529411764706,0.105882352941176,0.0941176470588235,0.188235294117647,0.0823529411764706,0.0705882352941176,0.0941176470588235,"-1"
2022,17,7,0.00462722161755009,0.00178627957976344,0.00329839991278775,0.00366410545321508,0.955532201636784,0.00460878087027876,0.00597176085480279,0.00704015633105418,0.0043790185321833,0.0090920752115811,0.0614035087719298,0.087719298245614,0.087719298245614,0.0614035087719298,0.0526315789473684,0.0701754385964912,0.359649122807018,0.0789473684210526,0.0789473684210526,0.0614035087719298,"1"
2022,10,5,0.00627868429462574,0.00360151780583412,0.00728582647597422,0.173324311989401,0.767224733669402,0.00926748458708512,0.00742766308713219,0.00837497366003541,0.00817365197188852,0.00904115245862137,0.094017094017094,0.0769230769230769,0.0854700854700855,0.0598290598290598,0.0512820512820513,0.0512820512820513,0.358974358974359,0.094017094017094,0.0769230769230769,0.0512820512820513,"-1"
2014,12,5,0.0199841255990462,0.0134158908759795,0.00896856551461464,0.0147593331352567,0.00798299743472883,0.00377908020991266,0.00691674979302665,0.0118801194366466,0.870661951912696,0.0416511860880927,0.0705882352941176,0.0941176470588235,0.0705882352941176,0.0705882352941176,0.0941176470588235,0.0705882352941176,0.211764705882353,0.0823529411764706,0.105882352941176,0.129411764705882,"1"
2018,12,11,0.0249166918125261,0.311155834745868,0.00902101385936681,0.0118270811252439,0.0115722341734384,0.007350229757473,0.00894743228778527,0.0078133923637485,0.526136743981069,0.081259345893481,0.0705882352941176,0.0823529411764706,0.152941176470588,0.176470588235294,0.0705882352941176,0.0823529411764706,0.0823529411764706,0.0823529411764706,0.0705882352941176,0.129411764705882,"1"
2010,7,7,0.118465281169558,0.0106396797525175,0.0210925678687124,0.0200052194393325,0.0201819513854393,0.0219513737018361,0.686166124379283,0.0346227455652035,0.045281953358715,0.0215931033794028,0.0757575757575758,0.121212121212121,0.136363636363636,0.121212121212121,0.0909090909090909,0.0757575757575758,0.106060606060606,0.0909090909090909,0.0909090909090909,0.0909090909090909,"1"
2021,25,10,0.00814786630629408,0.0030953630996787,0.0040032352231894,0.336182574061233,0.00619672887170522,0.0101697861697959,0.0997122804237621,0.0103974005075399,0.0200765540467472,0.502018211290055,0.075187969924812,0.0526315789473684,0.37593984962406,0.0902255639097744,0.0451127819548872,0.120300751879699,0.0526315789473684,0.0451127819548872,0.037593984962406,0.105263157894737,"-1"
2018,16,10,0.00468292271012681,0.0251936718368748,0.0194412303735914,0.0105586287107805,0.00835082668172732,0.911564041260158,0.00633966388084724,0.0040809486578212,0.0011810410901641,0.00860702479790912,0.116883116883117,0.0909090909090909,0.103896103896104,0.12987012987013,0.0779220779220779,0.0909090909090909,0.0779220779220779,0.0649350649350649,0.168831168831169,0.0779220779220779,"1"
2009,20,4,0.0183992672429576,0.00595651779096051,0.0182864447437344,0.0159947445360273,0.0148574043773784,0.027478112335056,0.830982664073415,0.0298959443272813,0.0205762206075557,0.017572679965634,0.126582278481013,0.0759493670886076,0.126582278481013,0.0886075949367089,0.0632911392405063,0.0759493670886076,0.139240506329114,0.126582278481013,0.0886075949367089,0.0886075949367089,"-1"
2013,10,6,0.00669567809419001,0.00197190386015019,0.164001600645927,0.00613070357818637,0.212701515039651,0.0118161834714155,0.0129978768010518,0.566289494852538,0.00869374866455483,0.00870129499233635,0.074468085106383,0.0638297872340425,0.074468085106383,0.0531914893617021,0.0638297872340425,0.0638297872340425,0.0531914893617021,0.436170212765957,0.0638297872340425,0.0531914893617021,"1"
2015,12,5,0.0444339565860693,0.00163718006828878,0.00763470298219956,0.00561186467468635,0.156534182775992,0.00732309531416685,0.048659578699175,0.709454734094784,0.00911598810562089,0.00959471669901734,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0740740740740741,0.0555555555555556,0.0462962962962963,0.0648148148148148,0.472222222222222,0.0648148148148148,0.0555555555555556,"1"
2022,13,5,0.00713067861121017,0.00114511171161232,0.00681659275229503,0.00521397217061984,0.223293846003565,0.00821592822035689,0.0541806116283801,0.522683253172555,0.0081588432692212,0.163161162460184,0.135135135135135,0.0900900900900901,0.0810810810810811,0.0540540540540541,0.0540540540540541,0.0540540540540541,0.045045045045045,0.36036036036036,0.0540540540540541,0.0720720720720721,"1"
2012,10,7,0.00722296001605667,0.001316361910703,0.0081829097833223,0.00635600493945708,0.0109667565706241,0.00910661330716275,0.0425049665188691,0.86340302363759,0.0119255960770772,0.039014807239138,0.0759493670886076,0.0632911392405063,0.0632911392405063,0.10126582278481,0.0632911392405063,0.0886075949367089,0.0759493670886076,0.329113924050633,0.0759493670886076,0.0632911392405063,"1"
2020,12,3,0.00723699792556691,0.00111883547371826,0.00658177569361226,0.00557057203821034,0.113735285739279,0.00642152395811362,0.0615490356905516,0.770487660119366,0.00779272146180323,0.0195055918997792,0.0612244897959184,0.0714285714285714,0.0510204081632653,0.0714285714285714,0.0612244897959184,0.0510204081632653,0.0612244897959184,0.428571428571429,0.0816326530612245,0.0612244897959184,"-1"
2021,12,8,0.0102450545396181,0.00138049766288702,0.00659798445364758,0.00581123719872378,0.104735131322081,0.00640392765187994,0.0145860192071652,0.828048560103383,0.00842393410536483,0.0137676537552493,0.0731707317073171,0.0609756097560976,0.0609756097560976,0.0853658536585366,0.0853658536585366,0.0609756097560976,0.0609756097560976,0.378048780487805,0.0731707317073171,0.0609756097560976,"1"
